station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
178,462.3118692197782,926,0.00722578058549189,3.35898274310444,0.0,0.0,1.232182509702457,0.0,0.0,-0.8387335722017384,1.1068134222723567,1.1068134222723567,-inf,,,0.4169034705462663,0.002,67.665789907905,0.002
180,2725.730737737096,6316,0.010047226745817369,6.666666666666667,0.0,0.0,1.1087558760945142,0.0,0.0,-1.3134843879177318,1.204744051388854,1.204744051388854,-inf,,,0.6253598551146589,0.002,962.4623338129876,0.002
188,256584.36989974658,186620,0.00861112545742822,6.666666666666667,0.0,0.0,0.0077146764522586,0.0,0.0,-1.457505114314999,1.1277793894869603,1.1277793894869603,-inf,,,0.7130107740045858,0.002,41784.79896901879,0.002
189,18202.369795093753,23369,0.01102958199787879,3.2495573002249727,0.0,0.0,3.8707514247410257,0.0,0.0,-0.10781333363936252,1.2020360102150165,1.2020360102150165,-inf,,,0.3715871728059362,0.002,1062.4880665541962,0.002
191,7871.219203912235,29315,0.00327086106037182,6.666666666666667,0.0,0.0,0.7180450476546609,0.0,0.0,-1.701239596355096,0.9655011570139986,0.9655011570139986,-inf,,,0.6613688473706445,0.002,5473.769920062088,0.002
193,44383.76829618559,29860,0.02826844009646838,6.666666666666667,0.0,0.0,0.6917505068631133,0.0,0.0,-0.9965048792976179,1.5116596686462132,1.5116596686462132,-inf,,,0.604518001841811,0.002,4750.754157987117,0.002
194,48907.546053808655,81956,0.014622672429224383,6.666666666666667,0.0,0.0,1.5436541618115918,0.0,0.0,-1.0575337079713834,1.2698892693677306,1.2698892693677306,-inf,,,0.562009941577571,0.002,10651.920565586655,0.002
196,36719.662541627236,45518,0.006857398876064271,6.666666666666667,0.0,0.0,1.03708958366368,0.0,0.0,-1.0932182888211164,1.3247870332642468,1.3247870332642468,-inf,,,0.6790512274361269,0.002,8612.271943183614,0.002
201,48241.45476366876,49991,0.006680129449042321,1.613604333874335,0.0,0.0,2.36526673194908,0.0,0.0,0.11270998789387465,1.1875970957225725,1.1875970957225725,-inf,,,0.4298788081611864,0.002,4904.5303806998,0.002
205,374456.0549188826,238155,0.007554086474298853,3.870610768177966,0.0,0.0,0.6331015635671415,0.0,0.0,-0.7246237017308612,1.1727363508735316,1.1727363508735316,-inf,,,0.5808138679754236,0.002,37898.63519872222,0.002
206,5228.125910664961,13893,0.005658490788924721,6.666666666666667,0.0,0.0,0.4205657969744003,0.0,0.0,-1.6596598604201303,0.9298281163398925,0.9298281163398925,-inf,,,0.6701122055364725,0.002,2609.5100276894045,0.002
208,696.2557957771078,2203,0.008060180411588812,6.666666666666667,0.0,0.0,0.1996631888403337,0.0,0.0,-1.832815876128675,0.9431731961351378,0.9431731961351378,-inf,,,0.5669001525332854,0.002,335.66287565560947,0.002
209,24875.312554071552,22125,0.0046767190994617324,6.666666666666667,0.0,0.0,0.3884076851230427,0.0,0.0,-1.357046715361027,1.249576282175236,1.249576282175236,-inf,,,0.741137538633418,0.002,5038.99536376105,0.002
210,10732.425280957661,7513,0.009399463610099964,6.666666666666667,0.0,0.0,0.1809241912571864,0.0,0.0,-1.2636083568220602,1.4419469909580946,1.4419469909580946,-inf,,,0.7494957436797747,0.002,1708.7282848753157,0.002
